"",WORD_FREQ_MAKE,WORD_FREQ_ADDRESS,WORD_FREQ_ALL,WORD_FREQ_3D,WORD_FREQ_OUR,WORD_FREQ_OVER,WORD_FREQ_REMOVE,WORD_FREQ_INTERNET,WORD_FREQ_ORDER,WORD_FREQ_MAIL,WORD_FREQ_RECEIVE,WORD_FREQ_WILL,WORD_FREQ_PEOPLE,WORD_FREQ_REPORT,WORD_FREQ_ADDRESSES,WORD_FREQ_FREE,WORD_FREQ_BUSINESS,WORD_FREQ_EMAIL,WORD_FREQ_YOU,WORD_FREQ_CREDIT,WORD_FREQ_YOUR,WORD_FREQ_FONT,WORD_FREQ_000,WORD_FREQ_MONEY,WORD_FREQ_HP,WORD_FREQ_HPL,WORD_FREQ_GEORGE,WORD_FREQ_650,WORD_FREQ_LAB,WORD_FREQ_LABS,WORD_FREQ_TELNET,WORD_FREQ_857,WORD_FREQ_DATA,WORD_FREQ_415,WORD_FREQ_85,WORD_FREQ_TECHNOLOGY,WORD_FREQ_1999,WORD_FREQ_PARTS,WORD_FREQ_PM,WORD_FREQ_DIRECT,WORD_FREQ_CS,WORD_FREQ_MEETING,WORD_FREQ_ORIGINAL,WORD_FREQ_PROJECT,WORD_FREQ_RE,WORD_FREQ_EDU,WORD_FREQ_TABLE,WORD_FREQ_CONFERENCE,CHAR_FREQ_;,CHAR_FREQ_(,CHAR_FREQ_[,CHAR_FREQ_!,CHAR_FREQ_$,CHAR_FREQ_#,CAPITAL_RUN_LENGTH_AVERAGE,CAPITAL_RUN_LENGTH_LONGEST,CAPITAL_RUN_LENGTH_TOTAL,SPAM
447,-0.347922,-0.248027,-0.565245,-0.046644,1.053736,7.258560,2.347531,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,0.809495,-0.168068,0.208803,-0.122848,5.691455,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,-0.130613,0.396126,-0.105071,-0.100590,-0.231210,-0.404445,1
448,-0.347922,-0.027863,0.016537,-0.046644,1.010114,0.736762,-0.043992,0.711789,-0.325617,-0.073749,0.235215,0.402077,-0.315759,0.112098,-0.185016,2.114481,1.684486,0.390421,0.125318,0.623193,-0.174067,0.736057,1.165340,0.020921,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,0.519201,-0.102442,-0.061566,-0.187653,0.121203,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.350255,-0.013018,0.280904,0.358576,0.674973,0.084394,1.156854,2.584653,1
449,-0.347922,-0.248027,-0.565245,-0.046644,0.166752,1.244013,0.811922,-0.263265,-0.325617,-0.378366,-0.307836,-0.141889,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.474043,-0.168068,-0.321994,8.550226,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,-0.108080,-0.317325,2.228179,0.079929,0.099520,0.295544,1
450,-0.347922,-0.027863,0.637104,-0.046644,-0.022277,-0.350205,-0.043992,-0.263265,0.383326,0.565949,0.235215,0.062098,1.009932,-0.176899,-0.185016,-0.192904,-0.107414,0.020782,0.967817,0.029747,0.739600,-0.122848,-0.001772,2.198504,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.210485,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.391196,0.784143,0.007347,-0.047970,0.084487,0.664129,1
451,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.971626,-0.168068,-0.704864,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,0.812664,-0.204025,-0.073094,-0.116407,-0.160010,1.013594,-0.164364,0.167055,2.327868,-0.105071,-0.039763,-0.176088,-0.372113,1
452,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,1.290115,-0.168068,-0.704864,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,-0.333407,-0.317325,-0.105071,-0.091146,-0.206155,-0.428694,1
453,-0.347922,1.116992,0.637104,-0.046644,-0.473040,1.896193,-0.295731,6.610866,-0.325617,0.093791,1.375622,2.192631,-0.315759,-0.176899,-0.185016,2.816728,-0.325939,-0.348856,2.036489,0.445159,0.652584,-0.122848,-0.286433,1.225541,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.324728,-0.164364,-0.201769,0.145792,0.021113,-0.111995,-0.231210,-0.321998,1
454,0.418824,0.390449,0.675889,-0.046644,-0.225848,0.265743,-0.018818,-0.141383,-0.148381,0.337485,0.289520,0.685392,1.203936,-0.032401,0.517008,-0.255604,-0.085562,0.187120,1.250534,-0.168068,1.078962,-0.122848,1.051475,0.461071,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.040289,-0.164364,0.250070,1.092888,0.106000,0.019585,0.174686,1.889514,1
455,1.352253,0.698679,-0.002856,-0.046644,-0.269470,-0.241508,-0.295731,0.175510,1.588528,0.565949,1.267012,0.096096,1.785947,3.291063,-0.061129,-0.054962,0.613716,-0.293410,0.719025,-0.168068,0.469851,-0.122848,1.165340,1.132878,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.277420,-0.204025,-0.073094,-0.116407,-0.112486,-0.240855,-0.164364,0.233467,1.806340,0.186298,0.034218,2.800483,3.312124,1
456,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.971626,-0.168068,-0.704864,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,-0.333407,-0.317325,-0.105071,-0.071927,-0.181099,-0.417378,1
457,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,2.466887,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.971626,-0.168068,-0.704864,-0.122848,2.901774,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,0.764854,-0.204025,-0.073094,-0.116407,-0.160010,0.218623,-0.164364,0.150452,1.384944,-0.105071,-0.038738,-0.136000,-0.338164,1
458,-0.347922,-0.248027,0.365606,-0.046644,0.224915,-0.350205,-0.295731,0.906800,-0.325617,-0.378366,-0.307836,0.447407,-0.315759,-0.176899,7.785013,-0.318305,0.722979,0.538276,0.391073,-0.168068,1.392219,-0.122848,9.335120,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,0.883924,1.310629,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.218975,-0.164364,-0.233789,2.857742,-0.105071,-0.001868,-0.030767,-0.203986,1
459,-0.081228,-0.071896,0.908602,-0.046644,0.762922,3.345481,0.333617,0.151133,1.765764,-0.256519,0.615350,0.028100,0.233918,-0.176899,8.941287,-0.004802,-0.151119,1.369963,-0.061275,0.168218,-0.339397,-0.122848,2.133188,-0.025411,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,0.058601,-0.130233,-0.178329,0.522887,-0.008152,-0.229610,-0.117836,-0.073094,-0.116407,-0.160010,-0.295555,-0.164364,0.133849,0.158309,-0.077540,0.065054,3.091125,1.808684,1
460,-0.347922,-0.248027,-0.196783,-0.046644,-0.196766,-0.350205,-0.295731,0.199886,0.347879,-0.088980,-0.307836,-0.425205,0.298586,-0.176899,-0.185016,0.634745,-0.325939,-0.348856,-0.434462,-0.168068,0.287117,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,0.234540,-0.338037,-0.061566,0.236513,-0.191804,-0.130233,-0.178329,1.428669,-0.131987,-0.124426,-0.204025,-0.073094,-0.116407,-0.160010,-0.313788,-0.164364,-0.020322,-0.317325,-0.105071,-0.040156,0.204753,0.145200,1
461,-0.347922,0.522548,0.113500,-0.046644,1.082818,-0.350205,-0.295731,0.589908,-0.325617,1.251339,-0.307836,0.164092,-0.315759,-0.176899,-0.185016,-0.318305,1.225585,0.963361,0.639864,-0.168068,1.470533,-0.122848,3.755758,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,0.903720,-0.130233,-0.178329,-0.210366,-0.131987,0.028568,-0.204025,-0.073094,-0.116407,-0.160010,0.324376,-0.164364,-0.057085,0.654804,-0.105071,-0.059435,-0.136000,-0.244401,1
462,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,0.484661,-0.263265,-0.325617,-0.378366,-0.307836,0.787386,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,0.224084,0.102701,-0.168068,-0.435115,-0.122848,0.596017,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,0.545079,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,0.010285,-0.211682,-0.164364,-0.179236,0.404470,0.491433,-0.064565,0.039387,-0.019693,1
463,0.985548,0.632630,-0.061034,-0.046644,-0.284010,0.374440,-0.144687,0.541155,-0.325617,1.357955,1.484232,0.572066,2.917635,-0.176899,0.888667,0.183300,-0.194824,-0.348856,1.346658,-0.168068,0.113085,-0.122848,1.222272,0.391573,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.204389,-0.164364,0.923677,0.312681,0.009641,-0.022958,0.355084,1.218624,1
464,-0.347922,0.610614,1.723097,-0.046644,0.094048,-0.350205,-0.295731,-0.263265,-0.325617,0.809643,3.927962,0.243420,-0.315759,-0.176899,1.425508,4.120902,-0.325939,-0.348856,-0.304412,-0.168068,0.321924,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,0.066817,-0.204025,-0.073094,-0.116407,-0.160010,-0.291908,-0.164364,0.666331,0.220892,0.041761,0.014667,-0.050812,0.117718,1
465,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,10.998609,-0.325617,-0.378366,-0.307836,-0.640525,2.658963,-0.176899,-0.185016,-0.318305,1.684486,-0.348856,-0.971626,-0.168068,-0.704864,-0.122848,4.979802,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.756462,1.213883,-0.105071,-0.076754,-0.181099,-0.355947,1
466,0.718854,0.368433,0.540140,-0.046644,-0.298551,0.374440,0.107052,0.224262,-0.325617,0.109022,0.126604,0.470072,1.009932,-0.061300,-0.019834,-0.318305,-0.325939,0.408903,1.143101,-0.168068,0.722197,-0.122848,0.994543,1.017049,-0.318548,-0.264323,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,0.134694,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.098284,-0.164364,0.267859,1.739584,-0.040832,0.006762,0.405195,2.747930,1
467,-0.347922,0.698679,1.121922,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,1.198610,0.276562,2.027283,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,2.500145,-0.168068,-0.330695,-0.122848,-0.286433,1.804686,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,0.137016,-0.251795,-0.164364,-0.333407,0.312681,-0.105071,-0.008988,-0.095911,-0.281583,1
468,-0.347922,-0.248027,0.462569,-0.046644,0.297619,-0.350205,-0.295731,1.028682,-0.325617,-0.378366,-0.307836,0.560733,-0.315759,-0.176899,8.569628,-0.318305,0.832241,0.630686,0.526777,-0.168068,1.601057,-0.122848,4.239682,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,0.995546,1.467132,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.152984,-0.164364,-0.223115,1.626934,-0.105071,-0.010436,0.039387,-0.258950,1
469,0.818865,-0.071896,0.113500,-0.046644,0.035886,-0.350205,-0.295731,1.004306,1.836658,2.302270,0.615350,-0.345877,2.238622,-0.176899,0.888667,-0.318305,1.203732,0.298011,0.521123,-0.168068,1.061559,-0.122848,1.450001,1.410867,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.050122,-0.338037,-0.061566,-0.009057,0.340308,-0.130233,-0.178329,-0.210366,-0.131987,-0.143550,-0.204025,-0.073094,-0.116407,-0.160010,-0.229915,-0.164364,0.325969,-0.029441,-0.079834,0.417884,5.601667,4.566607,1
470,1.352253,0.126252,0.423784,-0.046644,1.998884,0.881691,-0.295731,-0.263265,2.687389,-0.119441,-0.307836,0.130094,0.233918,0.805690,-0.185016,-0.105123,0.045553,-0.348856,0.668136,-0.168068,1.078962,-0.122848,1.649264,2.939809,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.125548,7.864418,-0.047715,0.169449,0.655748,0.596232,1
471,1.418926,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,0.832241,-0.348856,-0.066930,-0.168068,0.217505,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.299202,-0.164364,0.035417,-0.317325,-0.105071,-0.103486,-0.206155,-0.401211,1
472,0.518834,1.337156,1.083137,-0.046644,-0.473040,0.338207,-0.144687,0.541155,2.226577,0.322254,3.602132,0.254753,0.298586,2.857567,0.062757,0.421563,0.089258,0.261047,1.007397,-0.049379,0.617778,-0.122848,-0.115636,-0.071742,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.004000,-0.130233,-0.178329,-0.210366,-0.131987,-0.248734,-0.204025,-0.073094,-0.116407,-0.160010,-0.047582,-0.164364,-0.213628,0.104070,0.358367,-0.029746,0.134598,1.598525,1
473,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.971626,-0.168068,-0.704864,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,0.812664,-0.204025,-0.073094,-0.116407,-0.160010,0.995361,-0.164364,-0.086734,2.294491,-0.105071,-0.039763,-0.176088,-0.372113,1
474,-0.347922,-0.248027,0.443177,-0.046644,-0.473040,3.454178,1.013313,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,0.998409,-0.325939,-0.348856,0.515469,-0.168068,-0.704864,-0.122848,2.702511,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.182157,-0.164364,0.011698,-0.317325,-0.105071,-0.061879,-0.045801,-0.276733,1
475,0.685518,-0.248027,-0.565245,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,1.375622,-0.289213,0.686593,-0.176899,-0.185016,-0.318305,0.351487,-0.348856,0.605938,-0.168068,0.643882,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,0.545079,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,0.291470,-0.525294,-0.164364,-0.265809,-0.317325,-0.105071,-0.072771,-0.171077,-0.292899,1
476,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,4.323751,-0.295731,1.296822,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,1.216608,-0.168068,-0.147962,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.990089,0.145792,-0.105071,-0.108133,-0.201144,-0.368879,1
477,-0.347922,-0.248027,-0.565245,-0.046644,-0.473040,4.287519,-0.295731,1.296822,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,1.199645,-0.168068,-0.147962,-0.122848,-0.286433,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.974672,0.141620,-0.105071,-0.108827,-0.201144,-0.367263,1
478,-0.347922,-0.248027,-0.274354,-0.046644,0.428485,-0.350205,0.484661,-0.263265,3.538120,-0.378366,-0.307836,-0.640525,1.171602,-0.176899,-0.185016,-0.130203,0.001848,2.238614,0.266677,-0.168068,0.243609,-0.122848,1.478467,-0.210737,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.393663,-0.164364,0.114874,16.442522,-0.105071,-0.063539,-0.146022,-0.052025,1
479,-0.347922,-0.005847,0.113500,-0.046644,1.242766,1.352710,0.283269,0.589908,-0.325617,-0.210827,0.289520,0.436074,-0.315759,0.140997,-0.185016,2.352743,1.750043,0.076228,0.102701,0.524285,-0.400308,-0.122848,1.393069,0.044087,-0.342410,-0.308500,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,0.648592,-0.338037,-0.061566,-0.187653,0.152503,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.317435,-0.164364,0.164683,0.479571,0.376721,0.079717,1.156854,1.968727,1
480,-0.047891,-0.248027,-0.041641,-0.046644,0.050426,-0.024115,-0.295731,0.175510,-0.006593,-0.378366,-0.307836,0.186757,-0.315759,0.863489,-0.185016,-0.318305,-0.325939,-0.348856,0.164899,-0.168068,2.236273,-0.122848,0.738348,-0.002245,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.047929,-0.204025,-0.073094,-0.116407,-0.100605,-0.357548,0.128869,-0.038111,-0.187986,-0.033949,-0.051138,0.084487,0.394157,1
481,-0.347922,-0.248027,0.346213,-0.046644,0.210374,-0.350205,-0.295731,0.882424,-0.325617,-0.378366,-0.307836,0.424742,-0.315759,-0.176899,7.578536,-0.318305,0.701126,0.519794,0.628556,-0.168068,1.340009,-0.122848,3.727292,-0.210737,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,0.861599,1.279328,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.072757,-0.164364,-0.236161,1.393289,-0.105071,-0.009350,0.039387,-0.249251,1
482,0.118793,0.060203,-0.002856,-0.046644,-0.473040,-0.350205,-0.295731,-0.263265,3.325438,0.063329,0.452435,0.028100,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.090109,0.362801,0.108873,0.060876,-0.122848,-0.286433,0.808557,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,1.196652,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,0.222270,-0.164364,-0.151960,0.216720,0.128942,-0.081401,0.104531,0.124184,1
483,-0.347922,-0.248027,-0.565245,-0.046644,0.704759,-0.350205,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,-0.325939,-0.348856,-0.513623,-0.168068,0.713495,-0.122848,-0.286433,-0.210737,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.306107,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,-0.185166,-0.317325,-0.105071,-0.045647,-0.130989,-0.226618,1
484,1.318916,0.632630,0.074715,-0.046644,-0.284010,-0.241508,0.031530,-0.019501,1.588528,0.794412,1.321317,0.152759,1.430274,3.117664,-0.061129,0.020279,0.613716,-0.293410,0.837767,-0.168068,0.556866,-0.122848,0.766814,1.179210,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.248734,-0.204025,-0.073094,-0.116407,-0.160010,-0.266382,-0.164364,0.207377,1.768790,0.147296,0.020067,0.385151,3.118132,1
485,-0.347922,-0.248027,-0.177390,-0.046644,0.108589,0.374440,-0.295731,-0.263265,-0.325617,-0.378366,-0.307836,-0.640525,-0.315759,-0.176899,-0.185016,-0.318305,1.007060,0.390421,0.413690,0.227562,-0.174067,4.068982,1.450001,-0.210737,-0.34241,-0.3085,-0.208346,-0.240163,-0.170587,-0.236121,-0.164102,-0.149368,-0.179822,-0.151691,-0.203473,-0.257148,-0.338037,-0.061566,-0.187653,-0.191804,-0.130233,-0.178329,-0.210366,-0.131987,-0.114864,-0.204025,-0.073094,-0.116407,-0.160010,-0.525294,-0.164364,0.119618,0.613082,0.991579,0.064993,0.014332,0.321410,1
